date,state_ut,district,disease,rainfall_mm,avg_temp_c,humidity_pct,daily_cases
2015-03-28,Jammu and Kashmir,Anantnag,Acute Diarrhoeal Disease,112.29,12.12,88.78,160.0
2015-03-28,Kerala,Kannur,Dengue,5.0,32.11,58.06,41.0
2015-03-28,Madhya Pradesh,Betul,Acute Diarrhoeal Disease,0.6,38.8,46.49,29.0
2015-03-28,Maharashtra,Pune,Acute Diarrhoeal Disease,7.48,38.61,53.64,7.0
2015-03-28,Maharashtra,Raigad,Cholera,10.73,39.22,56.63,22.0
2015-04-01,West Bengal,Midnapore,Acute Diarrhoeal Disease,13.35,34.13,60.58,92.0
2015-04-02,Kerala,Idukki,Dengue,31.47,30.64,74.11,16.0
2015-04-03,Karnataka,Shimoga,Chikungunya,3.38,36.27,50.15,38.0
2015-04-03,Rajasthan,Udaipur,Acute Diarrhoeal Disease,1.95,41.08,47.22,133.0
2015-04-05,Andhra Pradesh,Chittoor,Acute Diarrhoeal Disease,0.85,37.8,47.06,18.0
2015-04-05,Karnataka,Shimoga,Acute Diarrhoeal Disease,3.36,35.33,50.42,18.0
2015-04-05,Karnataka,Vijayapur,Acute Diarrhoeal Disease,0.2,44.23,44.44,28.0
2015-04-05,Madhya Pradesh,Hoshangabad,Acute Diarrhoeal Disease,0.25,37.77,46.43,171.0
2015-04-05,Tamil Nadu,Tiruchirapalli,Dengue,7.38,39.23,53.35,24.0
2015-04-07,Karnataka,Kalburgi,Cholera,0.1,47.81,43.26,22.0
2015-04-08,West Bengal,Burdwan,Acute Diarrhoeal Disease,42.19,33.99,77.14,30.0
2015-04-08,West Bengal,Burdwan,Acute Diarrhoeal Disease,42.19,33.99,77.14,40.0
2015-04-09,Tamil Nadu,Nagercoil,Acute Diarrhoeal Disease,6.23,34.96,53.48,14.0
2015-04-09,Tripura,Khowai,Malaria,88.68,25.63,84.47,151.0
2015-04-09,Tripura,South Tripura,Acute Diarrhoeal Disease,101.8,26.83,84.3,30.0
2015-04-09,West Bengal,Hooghly,Acute Diarrhoeal Disease,72.79,30.88,82.36,10.0
2015-04-11,Maharashtra,Chandrapur,Acute Diarrhoeal Disease,8.81,39.52,54.68,6.0
2015-04-13,Madhya Pradesh,Bhopal,Acute Diarrhoeal Disease,9.94,40.53,55.47,12.0
2015-04-15,West Bengal,Nadia,Cholera,24.8,28.87,70.94,59.0
2015-04-16,Karnataka,Raichur,Chikungunya,37.19,34.71,75.3,15.0
2015-04-16,Rajasthan,Bhilwara,Acute Diarrhoeal Disease,11.98,37.38,58.35,21.0
2015-04-17,Himachal Pradesh,Kangra,Acute Diarrhoeal Disease,14.98,20.93,65.97,13.0
2015-04-17,Maharashtra,Parbhani,Acute Diarrhoeal Disease,34.35,38.8,72.96,24.0
2015-04-17,Uttarakhand,Tehri Garhwal,Acute Diarrhoeal Disease,25.24,20.3,73.79,68.0
2015-04-20,Madhya Pradesh,Dhar,Acute Diarrhoeal Disease,3.24,42.78,48.06,30.0
2015-04-20,Madhya Pradesh,Khandwa,Acute Diarrhoeal Disease,7.55,40.68,53.09,25.0
2015-04-21,Kerala,Kozhikode,Dengue,30.53,38.78,71.2,11.0
2015-04-21,Kerala,Pathanamthitta,Dengue,49.3,29.36,80.24,10.0
2015-04-21,Maharashtra,Bhandara,Acute Diarrhoeal Disease,7.09,39.72,52.92,18.0
2015-04-21,Tamil Nadu,Tiruchirapalli,Dengue,18.91,33.77,65.33,32.0
2015-04-22,Karnataka,Kalaburagi,Cholera,1.75,44.31,46.04,82.0
2015-04-22,Punjab,S.A.S Nagar,Acute Diarrhoeal Disease,6.51,30.33,55.15,40.0
2015-04-22,West Bengal,Burdwan,Acute Diarrhoeal Disease,14.37,32.67,61.92,19.0
2015-04-23,Karnataka,Vijayapur,Malaria,0.35,46.42,43.94,33.0
2015-04-23,Kerala,Ernakulam,Acute Diarrhoeal Disease,68.77,30.42,82.26,156.0
2015-04-23,Uttarakhand,Almora,Acute Diarrhoeal Disease,9.14,22.74,60.04,16.0
2015-04-24,Karnataka,Bidar,Cholera,3.64,46.84,47.25,22.0
2015-04-24,Karnataka,Chikkaballapura,Acute Diarrhoeal Disease,12.0,37.01,58.48,50.0
2015-04-24,West Bengal,Burdwan,Acute Diarrhoeal Disease,17.82,31.65,65.12,19.0
2015-04-25,Maharashtra,Gadchiroli,Dengue,0.89,38.7,46.83,44.0
2015-04-27,Maharashtra,Ahmednagar,Dengue,1.55,45.6,45.44,11.0
2015-04-28,Karnataka,Chikkaballapur,Dengue And Chikungunya,19.92,35.11,65.7,657.0
2015-04-28,Karnataka,Chikkaballapura,Dengue And Chikungunya,19.92,35.11,65.7,970.0
2015-04-28,Karnataka,Tumkur,Chikungunya,18.62,35.49,64.59,7.0
2015-04-28,Karnataka,Tumkur,Chikungunya,18.62,35.49,64.59,114.0
2015-04-28,Kerala,Malappuram,Dengue,100.85,30.13,83.3,17.0
2015-04-28,Madhya Pradesh,Mandsaur,Acute Diarrhoeal Disease,0.11,43.94,44.43,63.0
2015-04-28,Tamil Nadu,Vellore,Chikungunya,34.69,36.38,73.82,62.0
2015-05-01,Gujarat,Aravalli,Acute Diarrhoeal Disease,0.01,43.43,44.48,30.0
2015-05-01,Gujarat,Aravalli,Acute Diarrhoeal Disease,0.01,43.43,44.48,112.0
2015-05-02,Maharashtra,Chandrapur,Acute Diarrhoeal Disease,0.63,39.43,46.34,21.0
2015-05-03,Chhattisgarh,Janjgir,Acute Diarrhoeal Disease,5.24,35.83,52.21,11.0
2015-05-03,Madhya Pradesh,Balaghat,Acute Diarrhoeal Disease,0.85,38.63,46.81,45.0
2015-05-04,Kerala,Kozhikode,Dengue,23.53,37.14,67.64,24.0
2015-05-04,Kerala,Kozhikode,Dengue,23.53,37.14,67.64,24.0
2015-05-04,Maharashtra,Gondia,Acute Diarrhoeal Disease,0.09,37.99,46.19,35.0
2015-05-04,Maharashtra,Sangli,Acute Diarrhoeal Disease,0.03,42.76,44.71,45.0
2015-05-05,Karnataka,Kalburgi,Cholera,1.45,45.99,45.23,53.0
2015-05-05,Maharashtra,Sangli,Acute Diarrhoeal Disease,0.04,43.22,44.58,55.0
2015-05-05,Rajasthan,Alwar,Acute Diarrhoeal Disease,0.07,41.6,45.09,25.0
2015-05-05,West Bengal,Burdwan,Acute Diarrhoeal Disease,26.08,29.31,71.6,8.0
2015-05-05,West Bengal,Burdwan,Acute Diarrhoeal Disease,26.08,29.31,71.6,8.0
2015-05-06,Karnataka,Yadgiri,Acute Diarrhoeal Disease,1.68,41.6,46.78,40.0
2015-05-07,Assam,Marigaon,Malaria,26.37,27.69,72.26,10.0
2015-05-07,Karnataka,Raichur,Dengue,3.35,44.71,47.59,9.0
2015-05-07,Maharashtra,Nagpur,Acute Diarrhoeal Disease,4.34,43.9,48.86,45.0
2015-05-10,Andhra Pradesh,Chittoor,Acute Diarrhoeal Disease,2.48,35.78,49.37,23.0
2015-05-10,Gujarat,Vadodara,Acute Diarrhoeal Disease,0.01,43.73,44.39,10.0
2015-05-11,Gujarat,Navsari,Acute Diarrhoeal Disease,0.0,39.53,45.64,45.0
2015-05-11,Jammu and Kashmir,Jammu and Kashmir,Acute Diarrhoeal Disease,2.48,23.54,53.04,50.0
2015-05-11,Madhya Pradesh,Mandla,Malaria,2.48,41.88,47.53,16.0
2015-05-11,Maharashtra,Pune,Acute Diarrhoeal Disease,9.45,42.99,54.26,10.0
2015-05-11,West Bengal,Hooghly,Cholera,14.65,31.73,62.45,29.0
2015-05-12,Andhra Pradesh,Nellore,Acute Diarrhoeal Disease,2.23,36.75,48.81,32.0
2015-05-12,West Bengal,Birbhum,Acute Diarrhoeal Disease,10.01,31.19,58.35,77.0
2015-05-13,Arunachal Pradesh,Tirap,Acute Diarrhoeal Disease,78.4,24.99,84.37,20.0
2015-05-13,Madhya Pradesh,Khargone,Acute Diarrhoeal Disease,1.23,48.0,44.39,15.0
2015-05-14,Rajasthan,Baran,Dengue,0.4,48.0,43.52,202.0
2015-05-14,West Bengal,Burdwan,Acute Diarrhoeal Disease,26.78,32.9,70.94,38.0
2015-05-15,Kerala,Ernakulam,Dengue,166.31,37.14,81.36,14.0
2015-05-15,West Bengal,Burdwan,Acute Diarrhoeal Disease,21.08,33.68,66.98,145.0
2015-05-15,West Bengal,Purulia,Acute Diarrhoeal Disease,9.19,37.83,55.57,23.0
2015-05-16,Assam,Lakhimpur,Acute Diarrhoeal Disease,98.61,37.14,81.17,21.0
2015-05-16,Kerala,Idukki,Dengue,121.93,37.14,81.31,11.0
2015-05-17,Gujarat,Valsad,Acute Diarrhoeal Disease,5.47,44.76,49.76,20.0
2015-05-17,West Bengal,Hooghly,Cholera,25.11,31.69,70.29,32.0
2015-05-18,Karnataka,Chikkaballapura,Acute Diarrhoeal Disease,59.89,37.14,79.49,16.0
2015-05-18,West Bengal,Burdwan,Acute Diarrhoeal Disease,23.0,33.08,68.5,44.0
2015-05-18,West Bengal,Burdwan,Acute Diarrhoeal Disease,23.0,33.08,68.5,44.0
2015-05-19,Assam,Lakhimpur,Malaria,126.27,22.53,85.71,33.0
2015-05-19,Kerala,Malappuram,Dengue,292.2,27.77,84.17,15.0
2015-05-19,Tamil Nadu,Theni,Acute Diarrhoeal Disease,73.32,32.24,81.98,36.0
2015-05-20,Gujarat,Sabarkantha,Dengue,0.46,46.59,44.01,22.0
2015-05-20,Karnataka,Chitradurga,Chikungunya,36.16,33.86,75.17,23.0
2015-05-20,Karnataka,Shimoga,Dengue,38.22,28.25,77.61,45.0
2015-05-20,Odisha,Angul,Acute Diarrhoeal Disease,26.89,34.43,70.54,11.0
2015-05-21,Karnataka,Tumkur,Dengue,69.05,31.34,82.01,38.0
2015-05-21,Madhya Pradesh,Dhar,Acute Diarrhoeal Disease,0.03,48.0,43.13,16.0
2015-05-22,Karnataka,Kolar,Dengue,53.37,31.44,80.33,66.0
2015-05-22,Karnataka,Ramanagara,Acute Diarrhoeal Disease,54.26,29.56,81.03,8.0
2015-05-22,Madhya Pradesh,Khargone,Acute Diarrhoeal Disease,0.01,48.0,43.11,273.0
2015-05-23,Andhra Pradesh,Kurnool,Acute Diarrhoeal Disease,2.71,37.03,49.24,34.0
2015-05-24,Karnataka,Chikkaballapura,Acute Diarrhoeal Disease,18.68,33.37,65.28,14.0
2015-05-24,Maharashtra,Nashik,Dengue,0.34,43.13,44.92,29.0
2015-05-25,Gujarat,Gandhi Nagar,Cholera,0.01,46.0,43.71,9.0
2015-05-25,Gujarat,Gandhi Nagar,Cholera,0.01,46.0,43.71,1.0
2015-05-25,Karnataka,Kalburgi,Cholera,0.02,44.32,44.23,17.0
2015-05-25,Karnataka,Tumkur,Dengue,13.62,33.0,61.15,46.0
2015-05-25,Karnataka,Tumkur,Dengue,13.62,33.0,61.15,12.0
2015-05-26,Maharashtra,Nagpur,Acute Diarrhoeal Disease,0.01,48.0,43.11,21.0
2015-05-26,Telangana,Warangal,Malaria,0.02,43.71,44.4,24.0
2015-05-26,West Bengal,Purulia,Malaria,4.91,35.85,51.86,19.0
2015-05-27,Goa,South Goa,Dengue,6.64,30.1,55.36,20.0
2015-05-27,Karnataka,Bijapur,Acute Diarrhoeal Disease,0.25,41.67,45.26,55.0
2015-05-27,Maharashtra,Ahmednagar,Acute Diarrhoeal Disease,0.06,44.72,44.15,15.0
2015-05-27,West Bengal,South 24 Parganas,Acute Diarrhoeal Disease,1.33,31.9,49.33,18.0
2015-05-28,Andhra Pradesh,Chittoor,Acute Diarrhoeal Disease,10.61,36.34,57.38,16.0
2015-05-28,Andhra Pradesh,Chittoor,Acute Diarrhoeal Disease,10.61,36.34,57.38,16.0
2015-05-28,Karnataka,Tumkur,Dengue,2.87,36.7,49.5,23.0
2015-05-28,Karnataka,Tumkur,Malaria,2.87,36.7,49.5,16.0
2015-05-28,Karnataka,Tumkur,Dengue,2.87,36.7,49.5,35.0
2015-05-28,Madhya Pradesh,Shahdol,Acute Diarrhoeal Disease,0.13,43.77,44.51,21.0
2015-05-28,Maharashtra,Nagpur,Acute Diarrhoeal Disease,1.6,46.34,45.28,43.0
2015-05-28,Mizoram,Champhai,Acute Diarrhoeal Disease,17.2,24.28,66.83,188.0
2015-05-28,Rajasthan,Banswara,Acute Diarrhoeal Disease,0.04,43.36,44.53,24.0
2015-05-28,Tamil Nadu,Virudhunagar,Dengue,13.65,37.08,59.96,11.0
2015-06-01,Gujarat,Sabarkantha,Acute Diarrhoeal Disease,0.02,44.51,44.16,63.0
2015-06-01,Kerala,Kasaragod,Dengue,56.66,24.87,82.78,33.0
2015-06-01,Maharashtra,Bhandara,Acute Diarrhoeal Disease,0.71,45.92,44.47,10.0
2015-06-01,Uttar Pradesh,Kaushambi,Acute Diarrhoeal Disease,0.01,41.84,44.95,42.0
2015-06-02,Karnataka,Udupi,Dengue,31.57,31.85,73.79,176.0
2015-06-02,Tamil Nadu,Salem,Chikungunya,19.14,32.66,65.85,11.0
2015-06-03,Maharashtra,Nagpur,Acute Diarrhoeal Disease,2.09,45.39,46.08,15.0
2015-06-04,Arunachal Pradesh,East Siang,Dengue,300.0,22.05,85.88,473.0
2015-06-04,Arunachal Pradesh,East Siang,Dengue,300.0,22.05,85.88,690.0
2015-06-04,Arunachal Pradesh,East Siang,Dengue,300.0,22.05,85.88,982.0
2015-06-04,Arunachal Pradesh,East Siang,Dengue,300.0,22.05,85.88,1646.0
2015-06-04,Arunachal Pradesh,East Siang,Dengue,300.0,22.05,85.88,1715.0
2015-06-04,Arunachal Pradesh,East Siang,Dengue,300.0,22.05,85.88,1752.0
2015-06-04,Arunachal Pradesh,East Siang,Dengue,300.0,22.05,85.88,1770.0
2015-06-04,Arunachal Pradesh,East Siang,Dengue,300.0,22.05,85.88,1793.0
2015-06-04,Arunachal Pradesh,East Siang,Dengue,300.0,22.05,85.88,1798.0
2015-06-04,Arunachal Pradesh,East Siang,Dengue,300.0,22.05,85.88,1801.0
2015-06-04,Karnataka,Bangalore Urban,Dengue,82.16,31.3,82.61,16.0
2015-06-05,Maharashtra,Nagpur,Acute Diarrhoeal Disease,2.6,43.39,47.21,52.0
2015-06-06,Maharashtra,Nanded,Acute Diarrhoeal Disease,2.15,44.09,46.53,41.0
2015-06-07,Karnataka,Tumkur,Chikungunya,57.17,28.16,81.86,32.0
2015-06-07,Tamil Nadu,Salem,Dengue,23.85,30.94,69.71,15.0
2015-06-08,Andhra Pradesh,Visakhapatnam,Acute Diarrhoeal Disease,109.09,33.51,82.35,15.0
2015-06-08,Arunachal Pradesh,East Siang,Dengue,300.0,24.0,85.3,68.0
2015-06-08,Jammu and Kashmir,Rajouri,Acute Diarrhoeal Disease,131.09,23.83,85.32,35.0
2015-06-08,Karnataka,Kolar,Dengue,39.99,34.56,76.31,27.0
2015-06-08,Karnataka,Kolar,Dengue,39.99,34.56,76.31,53.0
2015-06-08,Maharashtra,Bhandara,Acute Diarrhoeal Disease,3.2,41.6,48.37,18.0
2015-06-08,Tamil Nadu,Tiruchirapalli,Dengue,17.78,36.74,63.56,11.0
2015-06-09,Karnataka,Bangalore Urban,Dengue,33.42,31.26,74.81,16.0
2015-06-09,West Bengal,Midnapur West,Acute Diarrhoeal Disease,7.86,38.58,54.03,200.0
2015-06-10,Madhya Pradesh,Khargone,Cholera,4.59,46.19,48.43,44.0
2015-06-11,Chhattisgarh,Mahasamund,Acute Diarrhoeal Disease,10.08,33.47,57.73,16.0
2015-06-11,Gujarat,Surat,Acute Diarrhoeal Disease,21.76,37.77,66.24,77.0
2015-06-11,Madhya Pradesh,Agar Malwa,Acute Diarrhoeal Disease,2.7,47.77,45.99,18.0
2015-06-11,West Bengal,Paschim Medinipur,Acute Diarrhoeal Disease,4.13,35.26,51.23,54.0
2015-06-11,West Bengal,West Midnapore,Acute Diarrhoeal Disease,3.67,31.97,51.75,70.0
2015-06-12,Gujarat,Morbi,Acute Diarrhoeal Disease,5.57,42.08,50.67,98.0
2015-06-12,Maharashtra,Washim,Acute Diarrhoeal Disease,27.17,44.12,67.8,45.0
2015-06-12,Maharashtra,Yavatmal,Acute Diarrhoeal Disease,17.4,43.89,61.11,10.0
2015-06-12,Odisha,Puri,Acute Diarrhoeal Disease,19.82,35.57,65.49,11.0
2015-06-14,Andhra Pradesh,Chittoor,Acute Diarrhoeal Disease,48.95,33.27,78.99,55.0
2015-06-14,Rajasthan,Hanumangarh,Acute Diarrhoeal Disease,7.9,40.18,53.59,30.0
2015-06-15,Andhra Pradesh,Anantapur,Acute Diarrhoeal Disease,15.92,40.0,61.05,71.0
2015-06-15,Gujarat,Banaskantha,Acute Diarrhoeal Disease,1.9,39.23,47.73,38.0
2015-06-15,Kerala,Ernakulam,Acute Diarrhoeal Disease,107.75,25.94,84.61,156.0
2015-06-15,Maharashtra,Yavatmal,Acute Diarrhoeal Disease,56.05,41.96,77.57,58.0
2015-06-15,Uttar Pradesh,Chandauli,Acute Diarrhoeal Disease,29.53,41.64,69.84,45.0
2015-06-15,West Bengal,Jalpaiguri,Malaria,150.28,17.73,87.17,54.0
2015-06-15,West Bengal,Jalpaiguri,Malaria,150.28,17.73,87.17,83.0
2015-06-16,Chhattisgarh,Rajnandgaon,Acute Diarrhoeal Disease,64.97,39.27,79.33,42.0
2015-06-16,Karnataka,Kalburgi,Cholera,68.74,45.23,77.82,156.0
2015-06-16,Kerala,Ernakulam,Dengue,116.1,28.5,83.88,18.0
2015-06-16,Madhya Pradesh,Shajapur,Acute Diarrhoeal Disease,43.86,38.95,76.12,65.0
2015-06-16,Maharashtra,Nagpur,Acute Diarrhoeal Disease,62.07,43.32,77.86,16.0
2015-06-17,Odisha,Angul,Acute Diarrhoeal Disease,73.99,35.04,81.17,28.0
2015-06-18,Gujarat,Bharuch,Acute Diarrhoeal Disease,44.64,36.13,77.16,45.0
2015-06-18,Maharashtra,Nagpur,Cholera,89.91,41.6,79.7,22.0
2015-06-18,Tamil Nadu,Virudhunagar- Sivakasi,Dengue,5.27,39.51,51.13,47.0
2015-06-19,Chhattisgarh,Mahasamund,Acute Diarrhoeal Disease,47.81,33.86,78.58,33.0
2015-06-19,Kerala,Palakkad,Dengue,59.2,24.15,83.3,42.0
2015-06-19,Madhya Pradesh,Nimach,Acute Diarrhoeal Disease,19.28,34.87,65.29,55.0
2015-06-19,Maharashtra,Jalgaon,Acute Diarrhoeal Disease,44.08,39.21,76.1,64.0
2015-06-19,Rajasthan,Bhilwara,Acute Diarrhoeal Disease,3.42,38.71,49.46,82.0
2015-06-19,Rajasthan,Bhilwara,Acute Diarrhoeal Disease,3.42,38.71,49.46,73.0
2015-06-19,Tamil Nadu,Ramanathapuram,Acute Diarrhoeal Disease,5.0,39.52,55.84,12.0
2015-06-20,Gujarat,Mahesana,Acute Diarrhoeal Disease,8.12,38.4,54.34,10.0
2015-06-20,Karnataka,Shimoga,Chikungunya,78.12,35.04,81.35,16.0
2015-06-20,Madhya Pradesh,Betul,Malaria,57.61,33.08,80.44,65.0
2015-06-20,Maharashtra,Yavatmal,Acute Diarrhoeal Disease,82.91,39.69,80.11,15.0
2015-06-21,Maharashtra,Dhule,Acute Diarrhoeal Disease,46.72,35.84,77.75,13.0
2015-06-22,Karnataka,Tumkur,Chikungunya,44.38,35.04,77.42,40.0
2015-06-22,Maharashtra,Gadchiroli,Acute Diarrhoeal Disease,270.82,35.04,81.99,61.0
2015-06-22,Maharashtra,Jalgaon,Acute Diarrhoeal Disease,22.72,38.95,66.56,32.0
2015-06-23,Madhya Pradesh,Khargone,Acute Diarrhoeal Disease,38.38,37.75,74.81,48.0
2015-06-23,Tamil Nadu,Virudhunagar- Sivakasi,Dengue,4.79,36.99,51.4,13.0
2015-06-23,West Bengal,Paschim Medinipur,Acute Diarrhoeal Disease,70.6,30.33,82.4,213.0
2015-06-23,West Bengal,Purulia,Malaria,39.23,30.24,77.35,21.0
2015-06-23,West Bengal,Purulia,Malaria,39.23,30.24,77.35,30.0
2015-06-24,Gujarat,Narmada,Cholera,18.61,34.79,64.8,15.0
2015-06-24,Jharkhand,Lohardaga,Acute Diarrhoeal Disease,97.53,36.85,81.24,23.0
2015-06-24,Maharashtra,Yavatmal,Acute Diarrhoeal Disease,300.0,35.04,81.99,11.0
2015-06-25,Maharashtra,Pune,Acute Diarrhoeal Disease,152.96,35.04,81.98,154.0
2015-06-26,Gujarat,Navsari,Acute Diarrhoeal Disease,136.61,35.04,81.97,16.0
2015-06-26,Maharashtra,Dhule,Acute Diarrhoeal Disease,62.2,37.95,79.48,63.0
2015-06-26,Maharashtra,Kolhapur,Malaria,95.43,28.63,83.68,48.0
2015-06-26,Tamil Nadu,Vellore,Chikungunya,2.03,33.49,49.58,14.0
2015-06-26,West Bengal,Burdwan,Acute Diarrhoeal Disease,95.56,35.04,81.76,14.0
2015-06-26,West Bengal,Nadia,Acute Diarrhoeal Disease,97.58,27.7,83.99,59.0
2015-06-27,Chhattisgarh,Mungeli,Acute Diarrhoeal Disease,95.88,30.69,83.07,66.0
2015-06-27,Madhya Pradesh,Khargone,Acute Diarrhoeal Disease,50.13,34.41,78.88,18.0
2015-06-27,West Bengal,South 24 parganas,Acute Diarrhoeal Disease,99.96,35.04,81.82,18.0
2015-06-28,Bihar,Aurangabad,Dengue,123.03,36.29,81.57,906.0
2015-06-28,Bihar,Bhagalpur,Dengue,125.26,35.04,81.95,521.0
2015-06-28,Bihar,Bhojpur,Dengue,197.22,22.88,85.64,724.0
2015-06-28,Bihar,Gaya,Dengue,86.12,35.04,81.59,1204.0
2015-06-28,Bihar,Patna,Dengue,108.55,28.2,83.94,96.0
2015-06-28,Bihar,Patna,Dengue,108.55,28.2,83.94,174.0
2015-06-28,Bihar,Patna,Dengue,108.55,28.2,83.94,371.0
2015-06-28,Bihar,Patna,Dengue,108.55,28.2,83.94,1504.0
2015-06-28,Bihar,Patna,Dengue,108.55,28.2,83.94,1680.0
2015-06-28,Chhattisgarh,Bemetara,Acute Diarrhoeal Disease,71.42,36.93,80.47,22.0
2015-06-28,Chhattisgarh,Durg,Acute Diarrhoeal Disease,108.14,35.04,81.88,22.0
2015-06-28,Chhattisgarh,Raipur,Acute Diarrhoeal Disease,15.08,13.63,68.24,17.0
2015-06-28,Gujarat,Sabarkantha,Acute Diarrhoeal Disease,80.91,28.14,83.52,31.0
2015-06-28,Gujarat,Sabarkantha,Acute Diarrhoeal Disease,80.91,28.14,83.52,89.0
2015-06-28,Karnataka,Belgaum,Cholera,67.2,26.17,83.43,9.0
2015-06-28,Karnataka,Chitradurga,Acute Diarrhoeal Disease,10.91,29.02,59.86,55.0
2015-06-28,Kerala,Ernakulam,Dengue,115.7,24.68,85.03,25.0
2015-06-28,Kerala,Palakkad,Dengue,90.46,22.69,85.39,34.0
2015-06-28,Madhya Pradesh,Khargone,Acute Diarrhoeal Disease,30.6,33.15,72.93,27.0
2015-06-28,Maharashtra,Aurangabad,Acute Diarrhoeal Disease,70.88,34.06,81.3,85.0
2015-06-28,Maharashtra,Chandrapur,Acute Diarrhoeal Disease,14.36,27.43,63.48,95.0
2015-06-28,Maharashtra,Thane,Acute Diarrhoeal Disease,109.72,28.56,83.84,20.0
2015-06-28,Odisha,Malkangiri,Malaria,56.76,27.41,82.03,167.0
2015-06-28,Odisha,Nayagarh,Acute Diarrhoeal Disease,30.39,32.62,72.98,30.0
2015-06-28,Tamil Nadu,Vellore,Chikungunya,1.14,32.09,49.07,14.0
2015-06-28,West Bengal,Paschim Medinipur,Acute Diarrhoeal Disease,102.38,35.04,81.84,95.0
2015-07-01,Chhattisgarh,Mahasamund,Acute Diarrhoeal Disease,29.89,28.95,73.83,17.0
2015-07-01,Delhi,New Delhi,Dengue,59.68,35.4,79.98,119.0
2015-07-01,Delhi,New Delhi,Dengue,59.68,35.4,79.98,1160.0
2015-07-01,Delhi,New Delhi,Dengue,59.68,35.4,79.98,1872.0
2015-07-01,Delhi,New Delhi,Dengue,59.68,35.4,79.98,3194.0
2015-07-01,Delhi,New Delhi,Dengue,59.68,35.4,79.98,5982.0
2015-07-01,Delhi,New Delhi,Dengue,59.68,35.4,79.98,7606.0
2015-07-01,Delhi,New Delhi,Dengue,59.68,35.4,79.98,10683.0
2015-07-01,Delhi,New Delhi,Dengue,59.68,35.4,79.98,12020.0
2015-07-01,Delhi,New Delhi,Dengue,59.68,35.4,79.98,14246.0
2015-07-01,Delhi,New Delhi,Dengue,59.68,35.4,79.98,15254.0
2015-07-01,Karnataka,Raichur,Acute Diarrhoeal Disease,4.27,36.34,51.06,59.0
2015-07-01,Madhya Pradesh,Panna,Cholera,65.33,30.98,81.84,56.0
2015-07-01,Maharashtra,Amravati,Acute Diarrhoeal Disease,2.77,37.8,49.06,56.0
2015-07-01,Maharashtra,Beed,Acute Diarrhoeal Disease,3.11,39.04,49.05,40.0
2015-07-01,Maharashtra,Sangli,Acute Diarrhoeal Disease,7.1,30.26,55.77,57.0
2015-07-01,Odisha,Khurda,Acute Diarrhoeal Disease,47.21,33.08,78.68,24.0
2015-07-01,Tamil Nadu,Tiruvannamalai,Dengue,4.92,35.21,52.07,8.0
2015-07-01,West Bengal,Paschim Medinipur,Acute Diarrhoeal Disease,116.59,30.03,83.43,20.0
2015-07-02,Bihar,Purnia,Acute Diarrhoeal Disease,113.62,30.03,83.41,17.0
2015-07-02,Madhya Pradesh,Ratlam,Cholera,8.8,32.35,56.82,878.0
2015-07-02,Maharashtra,Thane,Acute Diarrhoeal Disease,41.72,28.42,78.68,18.0
2015-07-02,Tamil Nadu,Kancheepuram,Dengue,3.16,35.96,50.02,9.0
2015-07-03,Gujarat,Sabarkantha,Acute Diarrhoeal Disease,3.45,28.16,52.66,16.0
2015-07-03,Karnataka,Gadag,Chikungunya,15.58,32.86,62.91,30.0
2015-07-03,Madhya Pradesh,Betul,Malaria,3.46,32.51,51.37,40.0
2015-07-03,Maharashtra,Jalgaon,Acute Diarrhoeal Disease,1.62,38.26,47.72,22.0
2015-07-04,Karnataka,Bidar,Cholera,2.19,37.6,48.51,24.0
2015-07-04,Madhya Pradesh,Burhanpur,Acute Diarrhoeal Disease,0.35,39.09,46.14,10.0
2015-07-04,Tamil Nadu,Krishnagiri,Dengue,6.61,32.7,54.54,8.0
2015-07-05,Odisha,Kalahandi,Acute Diarrhoeal Disease,181.36,31.1,83.17,41.0
2015-07-05,Telangana,Hyderabad,Acute Diarrhoeal Disease,2.2,35.03,49.3,55.0
2015-07-06,Andhra Pradesh,Kadapa,Acute Diarrhoeal Disease,0.95,34.12,48.26,101.0
2015-07-06,Karnataka,Koppal,Acute Diarrhoeal Disease,5.78,34.17,53.26,24.0
2015-07-06,Karnataka,Tumkur,Chikungunya,12.64,31.13,60.83,21.0
2015-07-07,Chhattisgarh,Raipur,Acute Diarrhoeal Disease,16.8,27.29,65.6,208.0
2015-07-07,Madhya Pradesh,Shajapur,Acute Diarrhoeal Disease,1.17,32.06,49.11,32.0
2015-07-07,Maharashtra,Jalna,Acute Diarrhoeal Disease,0.53,37.38,46.85,97.0
2015-07-07,Tamil Nadu,Tiruvannamalai,Dengue,4.93,36.39,51.72,118.0
2015-07-08,Andhra Pradesh,East Godavari,Acute Diarrhoeal Disease,10.26,29.73,59.02,29.0
2015-07-08,Karnataka,Raichur,Acute Diarrhoeal Disease,1.07,36.06,47.81,26.0
2015-07-08,Madhya Pradesh,Barwani,Acute Diarrhoeal Disease,4.63,30.13,53.29,13.0
2015-07-09,Maharashtra,Dhule,Acute Diarrhoeal Disease,2.53,32.63,50.36,22.0
2015-07-09,Maharashtra,Gadchiroli,Malaria,4.43,30.21,53.06,37.0
2015-07-09,Tamil Nadu,Dindigul,Dengue And Chikungunya,4.47,35.28,51.58,38.0
2015-07-10,Haryana,Yamuna Nagar,Acute Diarrhoeal Disease,71.44,27.51,83.3,41.0
